Customer_ID,Age,Gender,Country,City,Device_Type,Browser,Session_Duration,Pages_Viewed,Clicked_Ad,Product_Category,Purchase_Amount,Payment_Method,Discount_Applied,Delivery_Time_Days,Return,Customer_Satisfaction,Membership_Level,Loyalty_Points,Referral_Used
CUST1620,18,Male,UK,Toronto,Mobile,Edge,19.93,16,1,Books,407.74,PayPal,1,6,1,5,Gold,47,0
CUST1621,39,Other,Pakistan,London,Tablet,Safari,36.17,11,1,Home,22.7,Credit Card,0,10,1,3,Gold,830,0
CUST1622,34,Female,USA,Lahore,Desktop,Edge,59.75,2,0,Electronics,266.47,Credit Card,1,2,0,2,None,267,0
CUST1623,24,Male,Canada,Lahore,Mobile,Chrome,26.68,6,0,Home,332.63,Debit Card,1,1,0,2,Gold,726,0
CUST1624,42,Male,Pakistan,London,Desktop,Chrome,55.32,6,1,Electronics,107.7,PayPal,0,14,1,4,None,801,0
CUST1625,62,Other,India,Toronto,Mobile,Safari,21.36,14,0,Books,453.4,Debit Card,1,10,0,3,Gold,253,1
CUST1626,21,Female,USA,Mumbai,Tablet,Edge,4.23,11,0,Electronics,420.08,Debit Card,0,3,0,4,Silver,956,0
CUST1627,53,Other,UK,New York,Tablet,Safari,13.05,8,1,Beauty,238.19,Cash on Delivery,0,10,0,3,Silver,869,1
CUST1628,23,Female,USA,Toronto,Tablet,Edge,25.7,8,1,Home,208.52,Cash on Delivery,1,14,0,2,Silver,86,0
CUST1629,48,Female,India,London,Mobile,Edge,13.96,1,1,Beauty,122.1,Credit Card,1,5,1,4,Silver,180,1
CUST1630,36,Female,Canada,New York,Desktop,Firefox,1.01,7,0,Books,366.35,PayPal,1,6,0,5,None,24,0
CUST1631,61,Male,Canada,Lahore,Desktop,Firefox,54.99,6,1,Home,70.21,Cash on Delivery,1,3,1,3,Platinum,957,1
CUST1632,56,Other,Canada,Mumbai,Mobile,Firefox,50.79,8,1,Books,341.72,Credit Card,1,9,1,2,Platinum,387,0
CUST1633,44,Other,UK,Lahore,Mobile,Safari,44.8,19,0,Beauty,422.02,PayPal,0,11,0,1,Silver,221,1
CUST1634,27,Female,Pakistan,London,Desktop,Firefox,10.9,8,1,Books,118.09,Credit Card,1,5,1,3,Platinum,989,0
CUST1635,43,Male,Pakistan,New York,Desktop,Firefox,8.1,14,0,Home,433.88,Cash on Delivery,0,13,1,3,Platinum,396,0
CUST1636,36,Male,USA,London,Desktop,Chrome,4.99,18,0,Home,21.49,Credit Card,0,2,0,5,Gold,937,1
CUST1637,56,Other,UK,New York,Desktop,Edge,43.72,16,0,Books,456.83,PayPal,1,10,0,3,None,510,1
CUST1638,20,Male,Canada,Toronto,Mobile,Edge,55.8,9,0,Home,63.59,PayPal,1,6,0,3,Silver,560,0
CUST1639,62,Male,Canada,Mumbai,Mobile,Firefox,26.4,15,0,Home,324.65,Credit Card,1,12,1,5,Platinum,845,1
CUST1640,30,Female,India,Toronto,Tablet,Edge,8.03,10,0,Books,128.79,PayPal,1,8,1,5,Platinum,439,1
CUST1641,45,Male,India,Toronto,Desktop,Chrome,31.23,16,1,Beauty,419.09,Credit Card,1,11,1,4,Silver,174,0
CUST1642,37,Female,Canada,London,Tablet,Chrome,21.58,4,1,Home,258.59,PayPal,0,6,1,2,Gold,903,1
CUST1643,45,Other,Canada,Mumbai,Mobile,Firefox,23.11,13,1,Home,71.94,Credit Card,0,4,0,2,Silver,310,0
CUST1644,25,Male,UK,New York,Mobile,Chrome,37.66,5,0,Home,287.64,Credit Card,0,6,1,4,Gold,983,1
CUST1645,58,Other,Pakistan,New York,Tablet,Edge,43.4,7,1,Home,206.9,Credit Card,1,8,0,2,Platinum,273,0
CUST1646,56,Other,India,Lahore,Desktop,Safari,7.53,9,0,Books,332.42,Debit Card,1,8,0,3,None,34,1
CUST1647,18,Male,Pakistan,New York,Desktop,Edge,3.1,8,1,Beauty,441.54,PayPal,0,13,0,4,Gold,216,0
CUST1648,20,Male,UK,London,Desktop,Safari,59.67,16,0,Beauty,207.65,Cash on Delivery,1,10,0,4,Gold,720,0
CUST1649,30,Other,Canada,Toronto,Desktop,Firefox,14.73,6,1,Electronics,148.49,Credit Card,1,2,1,2,Silver,671,1
CUST1650,45,Male,Pakistan,Toronto,Tablet,Safari,4.18,16,0,Home,12.18,Debit Card,1,8,0,1,Platinum,407,1
CUST1651,42,Female,Canada,Toronto,Tablet,Chrome,12.2,6,1,Home,289.55,Cash on Delivery,0,6,1,2,None,518,0
CUST1652,50,Female,Canada,Mumbai,Mobile,Edge,3.3,14,0,Electronics,204.13,Credit Card,1,2,0,1,Silver,268,0
CUST1653,55,Male,USA,New York,Desktop,Safari,24.12,1,1,Beauty,190.45,Cash on Delivery,0,1,0,4,Silver,637,1
CUST1654,23,Other,Pakistan,London,Desktop,Edge,48.34,9,0,Clothing,95.55,Debit Card,1,6,0,1,None,474,1
CUST1655,61,Male,Pakistan,Mumbai,Desktop,Firefox,21.13,13,1,Clothing,217.88,Cash on Delivery,1,13,1,3,Platinum,879,1
CUST1656,62,Male,Canada,Lahore,Tablet,Firefox,27.21,19,1,Beauty,492.3,Credit Card,0,7,0,5,None,324,1
CUST1657,49,Other,UK,London,Desktop,Chrome,40.86,17,1,Home,152.39,Cash on Delivery,1,14,0,1,Silver,355,1
CUST1658,62,Other,USA,London,Tablet,Firefox,31.02,11,0,Clothing,301.85,Cash on Delivery,1,14,0,5,Silver,89,1
CUST1659,64,Female,Canada,London,Desktop,Safari,51.83,8,0,Books,389.36,Credit Card,1,10,0,3,Gold,41,0
CUST1660,38,Other,India,Toronto,Desktop,Firefox,52.1,5,0,Books,375.83,Debit Card,0,5,1,5,None,364,1
CUST1661,33,Female,India,London,Mobile,Chrome,1.58,10,0,Electronics,167.74,Debit Card,1,14,1,3,None,670,1
CUST1662,38,Other,USA,New York,Desktop,Edge,46.9,7,0,Beauty,307.38,Cash on Delivery,1,10,0,5,None,201,1
CUST1663,28,Male,UK,London,Desktop,Edge,28.18,10,1,Beauty,436.28,PayPal,1,8,0,5,Silver,365,1
CUST1664,54,Female,Canada,Toronto,Mobile,Firefox,59.34,4,0,Clothing,12.65,Cash on Delivery,1,11,1,2,Platinum,793,0
CUST1665,53,Female,Pakistan,London,Tablet,Safari,29.51,9,1,Home,220.69,PayPal,1,13,1,1,Silver,981,0
CUST1666,52,Female,USA,Lahore,Tablet,Chrome,59.23,14,1,Beauty,116.02,Cash on Delivery,0,12,1,5,Gold,843,0
CUST1667,36,Male,UK,Lahore,Desktop,Safari,45.52,2,0,Clothing,197.37,Debit Card,0,9,0,4,Silver,287,0
CUST1668,37,Male,Pakistan,Toronto,Tablet,Chrome,15.67,9,1,Clothing,210.91,Cash on Delivery,1,4,1,2,Silver,602,1
CUST1669,35,Male,India,New York,Desktop,Firefox,32.77,1,0,Beauty,374.6,Cash on Delivery,1,7,0,1,Silver,480,0
CUST1670,64,Male,India,New York,Mobile,Chrome,59.54,10,0,Clothing,51.44,PayPal,0,8,1,2,Gold,636,1
CUST1671,58,Male,Pakistan,Mumbai,Mobile,Chrome,51.59,10,0,Electronics,258.73,Debit Card,1,13,1,1,None,500,1
CUST1672,31,Female,USA,Toronto,Desktop,Firefox,6.74,3,1,Electronics,284.28,PayPal,1,6,0,3,Platinum,637,0
CUST1673,32,Male,India,London,Mobile,Safari,42.68,6,0,Beauty,249.61,Cash on Delivery,1,2,1,5,Platinum,51,0
CUST1674,48,Female,Canada,Toronto,Mobile,Firefox,21.39,6,0,Home,367.28,Credit Card,1,7,0,4,Gold,915,1
CUST1675,18,Male,Pakistan,Mumbai,Desktop,Chrome,1.41,2,0,Electronics,194.98,Cash on Delivery,1,13,1,2,None,102,0
CUST1676,20,Other,Pakistan,Toronto,Desktop,Firefox,24.81,18,1,Electronics,472.76,Cash on Delivery,1,9,0,2,None,360,0
CUST1677,33,Female,India,Toronto,Mobile,Chrome,14.85,2,0,Beauty,243.49,PayPal,1,5,1,2,Gold,423,1
CUST1678,40,Other,USA,Mumbai,Tablet,Firefox,49.31,12,1,Books,287.75,Credit Card,1,2,1,2,Silver,698,1
CUST1679,28,Female,Canada,New York,Tablet,Edge,20.9,5,1,Clothing,413.64,Credit Card,0,4,0,5,None,204,1
CUST1680,29,Other,USA,London,Desktop,Edge,49.82,7,0,Electronics,141.24,PayPal,0,3,0,1,Platinum,13,1
CUST1681,27,Male,UK,Mumbai,Desktop,Firefox,1.04,16,1,Books,42.23,Debit Card,1,4,0,5,Gold,939,1
CUST1682,49,Male,UK,Lahore,Tablet,Safari,19.16,1,1,Home,355.35,Credit Card,1,10,0,3,Platinum,615,0
CUST1683,33,Male,India,New York,Mobile,Chrome,15.23,1,0,Books,244.09,Credit Card,1,7,1,5,Silver,628,1
CUST1684,25,Female,India,Lahore,Tablet,Edge,14.78,17,0,Beauty,448.77,PayPal,1,10,1,5,Gold,469,1
CUST1685,55,Other,India,New York,Tablet,Safari,5.02,1,0,Home,491.43,Debit Card,0,8,1,3,Platinum,465,1
CUST1686,29,Male,UK,London,Tablet,Chrome,12.04,13,1,Home,202.56,Debit Card,0,1,1,5,Platinum,303,0
CUST1687,41,Other,USA,London,Tablet,Edge,33.78,9,0,Books,210.64,Cash on Delivery,0,13,1,1,Silver,604,1
CUST1688,45,Other,USA,Toronto,Desktop,Edge,18.19,15,1,Beauty,206.94,Cash on Delivery,0,8,1,4,Gold,426,1
CUST1689,25,Male,India,Lahore,Desktop,Firefox,25.63,3,1,Electronics,165.65,PayPal,1,5,0,3,None,655,0
CUST1690,45,Male,Canada,New York,Mobile,Chrome,23.24,14,1,Books,391.94,Debit Card,1,12,1,2,None,109,1
CUST1691,53,Other,USA,London,Mobile,Safari,52.68,11,1,Electronics,380.7,PayPal,1,7,1,1,Platinum,674,1
CUST1692,43,Male,UK,Mumbai,Mobile,Safari,54.41,12,1,Books,241.93,Cash on Delivery,0,11,0,4,Silver,564,1
CUST1693,25,Male,Pakistan,London,Mobile,Safari,30.08,13,0,Electronics,27.11,PayPal,1,11,1,1,Platinum,929,0
CUST1694,45,Male,Pakistan,Mumbai,Tablet,Chrome,20.48,13,0,Books,158.23,PayPal,1,1,1,1,Silver,514,0
CUST1695,45,Female,Pakistan,New York,Desktop,Safari,7.3,1,1,Home,149.69,Credit Card,0,2,1,2,None,67,1
CUST1696,54,Other,Canada,London,Desktop,Safari,57.25,10,1,Clothing,406.49,Credit Card,0,1,0,4,Platinum,245,1
CUST1697,58,Other,India,London,Mobile,Safari,4.55,3,0,Home,48.35,Credit Card,0,5,0,1,Platinum,388,1
CUST1698,53,Female,UK,New York,Mobile,Firefox,18.56,4,0,Electronics,403.81,Cash on Delivery,0,14,1,2,Silver,649,0
CUST1699,44,Other,Canada,London,Tablet,Firefox,18.59,16,1,Beauty,336.25,PayPal,0,14,0,3,Gold,307,0
CUST1700,34,Male,UK,Mumbai,Tablet,Chrome,19.9,8,1,Home,367.56,Credit Card,1,6,1,2,Silver,924,0
CUST1701,26,Other,UK,London,Mobile,Chrome,10.69,16,0,Clothing,218.95,Credit Card,1,10,1,5,Gold,351,0
CUST1702,50,Male,India,Lahore,Desktop,Safari,47.21,17,0,Electronics,341.46,Credit Card,0,9,1,2,None,798,0
CUST1703,37,Female,Pakistan,Toronto,Desktop,Firefox,8.23,19,1,Home,306.47,Cash on Delivery,1,8,0,2,Platinum,65,0
CUST1704,30,Male,India,Mumbai,Desktop,Edge,38.46,15,0,Books,385.65,Cash on Delivery,1,7,1,2,Platinum,459,1
CUST1705,45,Other,Canada,Lahore,Mobile,Edge,8.31,16,0,Beauty,226.15,PayPal,1,12,1,1,Silver,346,0
CUST1706,46,Other,Canada,New York,Desktop,Safari,5.16,15,1,Electronics,239.05,PayPal,1,5,1,4,Silver,324,1
CUST1707,30,Other,Canada,Mumbai,Tablet,Safari,54.66,2,1,Home,323.57,PayPal,0,14,1,2,None,932,0
CUST1708,63,Female,India,Toronto,Tablet,Firefox,12.22,11,1,Electronics,58.5,Credit Card,1,3,1,2,None,666,1
CUST1709,52,Female,UK,Toronto,Mobile,Firefox,49.45,1,0,Books,220.94,Debit Card,1,9,0,5,Gold,598,0
CUST1710,23,Other,UK,New York,Tablet,Firefox,33.13,15,1,Clothing,486.12,Cash on Delivery,1,13,1,5,None,32,1
CUST1711,35,Male,USA,New York,Mobile,Chrome,5.59,19,0,Home,23.59,Credit Card,0,5,0,3,None,67,1
CUST1712,22,Female,Canada,Mumbai,Desktop,Chrome,57.37,4,1,Electronics,161.42,Credit Card,1,3,1,3,None,186,1
CUST1713,64,Other,UK,London,Desktop,Safari,15.57,11,1,Electronics,160.48,PayPal,0,3,0,5,None,191,0
CUST1714,42,Other,USA,New York,Desktop,Chrome,51.72,5,0,Electronics,318.56,PayPal,0,3,1,4,Gold,212,0
CUST1715,19,Female,UK,London,Tablet,Firefox,10.96,3,0,Clothing,57.37,Credit Card,0,14,1,3,None,599,0
CUST1716,27,Female,Canada,Lahore,Mobile,Firefox,51.38,13,1,Electronics,316.13,Cash on Delivery,0,6,0,4,Gold,427,1
CUST1717,47,Female,Pakistan,Toronto,Desktop,Chrome,1.78,10,1,Beauty,52.04,Cash on Delivery,1,1,0,5,Silver,350,1
CUST1718,62,Male,Canada,London,Mobile,Edge,31.2,11,0,Beauty,52.0,Credit Card,0,11,1,3,Platinum,107,1
CUST1719,22,Male,India,Toronto,Desktop,Safari,46.4,18,1,Electronics,365.45,Debit Card,0,4,0,2,Silver,239,0
CUST1720,50,Other,UK,London,Tablet,Edge,56.15,2,0,Beauty,165.45,Debit Card,0,13,0,5,None,215,0
CUST1721,18,Female,UK,Lahore,Tablet,Safari,54.64,7,0,Home,488.82,Cash on Delivery,0,8,1,3,Platinum,176,1
CUST1722,35,Male,India,New York,Mobile,Edge,49.36,9,1,Beauty,23.49,PayPal,0,3,1,4,None,564,0
CUST1723,49,Female,India,Lahore,Tablet,Chrome,53.4,10,0,Electronics,225.33,Debit Card,1,5,1,4,None,329,0
CUST1724,64,Other,Pakistan,New York,Tablet,Safari,12.75,18,0,Books,61.0,Debit Card,0,2,1,3,Silver,560,0
CUST1725,28,Male,UK,New York,Mobile,Safari,17.77,7,0,Home,178.93,PayPal,1,2,1,4,None,880,0
CUST1726,38,Male,UK,Toronto,Desktop,Safari,18.05,7,1,Clothing,499.12,Debit Card,1,11,0,3,Silver,625,1
CUST1727,43,Male,Pakistan,Lahore,Tablet,Firefox,23.25,3,0,Electronics,444.98,Credit Card,0,13,1,3,None,449,0
CUST1728,42,Other,USA,London,Mobile,Firefox,24.21,12,1,Clothing,28.92,Debit Card,1,7,0,4,Gold,606,0
CUST1729,39,Female,Pakistan,Lahore,Tablet,Edge,33.13,7,1,Books,283.81,PayPal,1,10,1,1,Platinum,446,1
CUST1730,44,Male,Canada,Toronto,Tablet,Chrome,10.43,17,1,Clothing,325.67,Credit Card,1,3,1,2,Silver,536,1
CUST1731,30,Other,UK,New York,Tablet,Firefox,41.78,1,0,Electronics,108.72,Debit Card,0,5,0,5,Silver,643,0
CUST1732,50,Female,India,Toronto,Tablet,Safari,10.89,5,0,Electronics,76.83,Cash on Delivery,0,3,1,2,Platinum,178,0
CUST1733,51,Other,Canada,Mumbai,Mobile,Firefox,19.31,16,1,Books,452.67,Credit Card,0,6,0,5,Silver,394,0
CUST1734,58,Female,UK,Mumbai,Mobile,Chrome,30.7,15,1,Electronics,484.56,Credit Card,0,13,0,5,Platinum,144,0
CUST1735,52,Other,Pakistan,London,Mobile,Firefox,47.99,2,0,Books,495.99,Cash on Delivery,0,10,0,2,Gold,875,1
CUST1736,18,Female,Canada,Toronto,Tablet,Safari,44.63,9,1,Books,395.93,Cash on Delivery,0,3,1,3,None,961,1
CUST1737,38,Male,UK,London,Tablet,Edge,39.09,7,1,Electronics,333.43,Debit Card,0,8,1,4,Gold,197,1
CUST1738,23,Female,USA,London,Tablet,Safari,10.19,4,0,Beauty,176.14,Debit Card,1,2,1,1,None,968,0
CUST1739,45,Other,USA,Mumbai,Mobile,Chrome,33.28,18,1,Books,89.84,PayPal,1,3,1,1,Platinum,836,0
CUST1740,34,Other,India,London,Tablet,Edge,6.16,4,0,Electronics,44.1,PayPal,0,8,1,1,Gold,83,1
CUST1741,22,Female,UK,Mumbai,Desktop,Firefox,23.26,13,0,Beauty,348.18,Credit Card,1,8,1,2,None,668,0
CUST1742,48,Male,USA,New York,Tablet,Firefox,25.4,1,1,Books,393.44,Cash on Delivery,0,1,0,2,Platinum,84,1
CUST1743,22,Male,Pakistan,Toronto,Desktop,Firefox,3.35,3,0,Beauty,414.09,Cash on Delivery,0,8,1,3,None,456,1
CUST1744,55,Female,UK,London,Tablet,Edge,17.17,16,0,Home,457.31,PayPal,0,10,1,1,Silver,475,1
CUST1745,20,Female,Pakistan,Mumbai,Mobile,Safari,57.38,4,0,Home,440.57,Credit Card,1,2,1,3,Silver,252,1
CUST1746,40,Other,Pakistan,Lahore,Tablet,Edge,57.26,16,1,Beauty,499.87,Credit Card,0,12,1,1,Platinum,886,1
CUST1747,54,Male,USA,London,Desktop,Edge,21.79,19,1,Books,125.81,PayPal,0,7,0,2,None,71,1
CUST1748,54,Female,UK,New York,Desktop,Chrome,3.54,1,1,Electronics,382.84,PayPal,0,6,0,4,Silver,222,1
CUST1749,27,Male,Canada,New York,Tablet,Edge,11.57,5,0,Clothing,295.3,PayPal,0,2,0,4,Gold,275,0
CUST1750,27,Female,USA,Lahore,Desktop,Firefox,24.14,19,0,Electronics,134.32,Debit Card,1,5,0,4,None,794,1
CUST1751,36,Female,USA,Mumbai,Desktop,Safari,56.92,11,1,Clothing,491.04,Credit Card,0,7,0,4,None,775,1
CUST1752,34,Male,UK,London,Mobile,Safari,9.33,13,1,Clothing,449.46,Credit Card,1,8,1,5,Silver,245,0
CUST1753,38,Female,UK,Mumbai,Tablet,Safari,46.05,5,0,Books,68.62,Credit Card,1,3,0,1,Silver,340,1
CUST1754,31,Female,Pakistan,New York,Tablet,Firefox,7.41,4,1,Beauty,17.95,PayPal,0,1,0,4,Platinum,572,0
CUST1755,26,Other,UK,Mumbai,Tablet,Firefox,58.89,4,1,Electronics,345.72,PayPal,0,13,1,5,None,923,1
CUST1756,63,Female,Pakistan,New York,Desktop,Firefox,23.52,4,1,Beauty,304.04,PayPal,1,7,1,5,Gold,470,0
CUST1757,18,Female,USA,Mumbai,Tablet,Firefox,46.74,4,1,Home,468.23,PayPal,1,13,0,5,Silver,453,0
CUST1758,62,Female,India,Lahore,Tablet,Firefox,21.21,18,1,Books,120.83,Cash on Delivery,1,5,1,3,None,770,0
CUST1759,30,Other,Canada,Toronto,Mobile,Edge,38.03,18,0,Books,46.77,PayPal,1,5,1,3,Silver,964,1
CUST1760,21,Male,USA,Lahore,Mobile,Firefox,12.33,16,1,Home,133.31,Debit Card,0,7,0,5,Platinum,968,0
CUST1761,18,Other,UK,Lahore,Mobile,Firefox,9.62,9,1,Electronics,14.37,Cash on Delivery,1,1,1,4,None,6,1
CUST1762,57,Other,Canada,Toronto,Desktop,Firefox,56.35,18,0,Home,22.77,Cash on Delivery,1,8,0,1,None,187,1
CUST1763,49,Male,India,Toronto,Tablet,Firefox,55.14,2,0,Electronics,457.85,PayPal,1,12,0,2,Platinum,3,1
CUST1764,51,Other,India,London,Mobile,Safari,53.36,4,0,Clothing,179.25,Credit Card,1,14,1,3,Gold,742,1
CUST1765,45,Male,Pakistan,London,Mobile,Firefox,37.9,12,0,Books,208.35,PayPal,0,10,0,4,Silver,644,1
CUST1766,48,Other,Canada,Lahore,Mobile,Edge,48.69,7,1,Electronics,14.09,Credit Card,0,5,0,4,Platinum,906,1
CUST1767,25,Male,Pakistan,Lahore,Tablet,Edge,5.07,15,1,Beauty,138.91,PayPal,0,8,1,2,None,124,1
CUST1768,56,Female,USA,New York,Tablet,Edge,20.75,7,1,Beauty,403.34,PayPal,1,10,1,2,Platinum,14,0
CUST1769,43,Other,Canada,New York,Tablet,Chrome,19.51,17,1,Books,309.67,Credit Card,1,10,1,4,None,959,1
CUST1770,51,Other,USA,London,Desktop,Safari,38.5,16,0,Home,378.12,Credit Card,0,5,1,2,Platinum,993,1
CUST1771,20,Other,Pakistan,London,Desktop,Firefox,22.0,19,0,Home,226.37,Credit Card,0,12,0,4,Gold,524,0
CUST1772,29,Other,Canada,New York,Mobile,Chrome,9.76,9,1,Electronics,158.32,Credit Card,1,7,1,2,None,629,1
CUST1773,18,Female,Pakistan,New York,Tablet,Firefox,36.19,14,1,Home,243.99,Debit Card,0,10,1,2,Platinum,239,0
CUST1774,61,Other,Canada,Mumbai,Mobile,Chrome,49.05,17,1,Books,164.92,Credit Card,1,3,0,4,Gold,774,0
CUST1775,22,Female,Pakistan,Mumbai,Tablet,Chrome,23.55,5,1,Electronics,420.29,PayPal,1,2,0,5,Gold,359,1
CUST1776,47,Female,India,New York,Tablet,Edge,8.8,2,0,Clothing,152.35,PayPal,1,6,0,4,Silver,517,1
CUST1777,47,Female,Pakistan,Mumbai,Tablet,Edge,12.6,16,1,Home,331.58,Debit Card,1,5,0,1,None,951,0
CUST1778,34,Female,India,Toronto,Desktop,Chrome,15.01,14,0,Home,72.81,Credit Card,1,9,1,2,Silver,319,1
CUST1779,64,Male,Pakistan,London,Desktop,Edge,18.69,14,0,Electronics,345.0,PayPal,1,10,1,3,Gold,230,0
CUST1780,40,Male,Canada,London,Tablet,Chrome,38.92,1,0,Beauty,457.08,Debit Card,0,4,0,2,Silver,945,0
CUST1781,32,Other,Canada,New York,Mobile,Safari,36.46,3,0,Home,306.25,PayPal,0,11,0,1,Silver,29,1
CUST1782,54,Male,Canada,Lahore,Tablet,Edge,42.07,7,1,Books,282.13,Debit Card,0,3,0,3,Platinum,533,0
CUST1783,38,Male,UK,New York,Tablet,Edge,22.39,15,1,Home,480.75,Debit Card,1,9,0,3,Silver,920,1
CUST1784,31,Other,USA,Mumbai,Mobile,Edge,49.62,19,1,Clothing,315.56,Cash on Delivery,0,8,1,4,Gold,155,1
CUST1785,19,Other,Canada,Lahore,Tablet,Safari,13.04,2,1,Home,133.48,Cash on Delivery,1,6,0,5,Silver,629,0
CUST1786,28,Other,India,Mumbai,Mobile,Chrome,28.67,19,0,Beauty,149.73,Credit Card,1,1,1,4,None,851,0
CUST1787,56,Male,Canada,Toronto,Desktop,Firefox,48.26,9,0,Home,354.13,Cash on Delivery,1,14,0,3,Platinum,934,1
CUST1788,55,Male,UK,Mumbai,Desktop,Edge,11.63,19,0,Electronics,369.04,Debit Card,1,10,1,3,Gold,962,1
CUST1789,51,Other,India,Toronto,Mobile,Chrome,7.48,5,1,Home,155.23,PayPal,0,13,1,5,Silver,900,1
CUST1790,55,Female,UK,Toronto,Desktop,Safari,53.14,18,0,Beauty,175.95,PayPal,0,12,1,2,None,704,0
CUST1791,51,Other,India,Mumbai,Desktop,Firefox,21.23,16,0,Electronics,495.57,Credit Card,0,11,1,5,Gold,398,1
CUST1792,35,Female,Pakistan,Mumbai,Mobile,Edge,41.35,4,0,Books,55.47,Cash on Delivery,1,1,0,4,Silver,345,0
CUST1793,47,Female,USA,Toronto,Desktop,Safari,2.5,12,0,Electronics,205.3,Credit Card,0,12,1,2,Platinum,194,0
CUST1794,32,Other,USA,Lahore,Tablet,Safari,41.71,7,1,Clothing,35.91,Debit Card,0,6,0,4,Silver,167,0
CUST1795,44,Other,UK,Toronto,Tablet,Firefox,19.65,14,0,Electronics,411.43,Cash on Delivery,0,13,1,5,Gold,376,1
CUST1796,51,Other,USA,London,Mobile,Chrome,4.29,12,0,Books,50.71,Credit Card,1,3,1,2,Gold,488,0
CUST1797,55,Male,UK,Toronto,Desktop,Edge,36.98,3,1,Home,338.63,PayPal,0,3,0,5,Gold,750,1
CUST1798,50,Female,UK,Lahore,Tablet,Edge,15.21,5,1,Electronics,32.96,PayPal,1,6,0,1,None,361,0
CUST1799,41,Male,UK,London,Tablet,Chrome,23.82,17,1,Electronics,338.06,Credit Card,0,13,1,3,Silver,481,1
CUST1800,32,Male,USA,New York,Desktop,Chrome,5.75,10,0,Electronics,422.3,Credit Card,1,3,1,2,Silver,243,1
CUST1801,47,Other,UK,New York,Desktop,Chrome,9.68,10,0,Electronics,202.42,Credit Card,0,13,0,3,Silver,580,0
CUST1802,59,Male,USA,Lahore,Tablet,Firefox,18.58,11,0,Books,263.45,Debit Card,0,11,1,1,Platinum,606,1
CUST1803,34,Other,UK,Toronto,Tablet,Firefox,6.3,17,0,Beauty,203.76,Debit Card,0,10,0,2,None,588,0
CUST1804,22,Female,Canada,Mumbai,Mobile,Edge,54.74,5,1,Beauty,153.74,PayPal,1,6,0,3,None,170,0
CUST1805,46,Other,UK,Lahore,Mobile,Firefox,1.36,13,0,Electronics,402.62,Debit Card,0,5,0,3,Platinum,512,0
CUST1806,21,Male,India,London,Tablet,Safari,29.55,10,0,Books,139.64,Debit Card,0,4,1,2,None,405,0
CUST1807,27,Male,UK,London,Mobile,Edge,8.27,9,1,Books,362.86,Cash on Delivery,1,8,1,3,Platinum,573,0
CUST1808,34,Other,Pakistan,New York,Tablet,Firefox,19.15,17,1,Electronics,107.07,Debit Card,1,2,0,3,Gold,206,0
CUST1809,27,Other,UK,London,Tablet,Chrome,55.64,1,1,Clothing,128.68,Cash on Delivery,1,12,0,2,Gold,153,0
CUST1810,34,Male,India,Lahore,Mobile,Safari,10.54,4,0,Electronics,171.55,Debit Card,1,14,0,3,None,785,1
CUST1811,37,Female,India,London,Mobile,Chrome,57.98,4,0,Clothing,296.63,PayPal,0,11,0,3,Gold,47,0
CUST1812,41,Female,USA,Lahore,Desktop,Edge,13.14,18,0,Electronics,229.94,Credit Card,0,7,1,4,Gold,648,0
CUST1813,22,Other,Canada,Mumbai,Desktop,Chrome,44.75,9,0,Clothing,373.85,PayPal,1,4,0,4,Gold,0,1
CUST1814,51,Female,UK,New York,Desktop,Firefox,33.25,18,0,Clothing,110.72,Debit Card,0,2,1,1,Silver,746,1
CUST1815,23,Male,USA,London,Tablet,Firefox,53.18,14,1,Electronics,10.28,Credit Card,1,7,0,4,Gold,904,0
CUST1816,19,Other,Canada,Lahore,Mobile,Edge,33.69,15,1,Clothing,389.4,Credit Card,0,13,1,4,Silver,767,0
CUST1817,30,Male,UK,Toronto,Tablet,Chrome,32.54,6,0,Home,411.72,Credit Card,1,1,1,1,Platinum,406,0
CUST1818,60,Male,Pakistan,New York,Mobile,Edge,12.53,10,0,Beauty,34.44,Cash on Delivery,0,4,1,3,Platinum,106,1
CUST1819,60,Female,UK,Mumbai,Tablet,Chrome,10.81,15,0,Books,307.4,PayPal,1,9,1,3,Platinum,172,0
CUST1820,28,Other,India,Lahore,Desktop,Safari,55.07,4,0,Clothing,192.21,Cash on Delivery,1,14,1,4,Platinum,505,1
CUST1821,64,Other,India,Mumbai,Desktop,Firefox,20.34,18,0,Clothing,397.98,Credit Card,0,4,0,1,Platinum,129,0
CUST1822,40,Female,Pakistan,Mumbai,Desktop,Edge,22.95,18,1,Books,437.84,PayPal,0,12,0,3,Gold,397,0
CUST1823,33,Male,USA,London,Tablet,Safari,45.83,17,1,Clothing,426.25,PayPal,0,13,1,5,Gold,293,1
CUST1824,48,Male,Canada,London,Mobile,Safari,20.99,12,1,Books,389.72,Debit Card,1,3,0,2,Gold,551,0
CUST1825,28,Male,UK,Lahore,Mobile,Edge,57.17,7,0,Electronics,138.18,Cash on Delivery,0,10,0,2,Platinum,446,0
CUST1826,33,Male,India,Toronto,Desktop,Edge,44.54,16,0,Home,406.89,Cash on Delivery,1,10,0,2,Platinum,849,0
CUST1827,25,Other,USA,Lahore,Desktop,Safari,36.25,11,1,Home,269.07,Debit Card,0,2,0,4,Silver,15,1
